"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1703913,"June 11, 2020",Pennsylvania,Scranton,"S Main Ave",1,1,N/A
1703903,"June 11, 2020",Texas,Houston,"12619 Ashford Meadow Dr",0,1,N/A
1703573,"June 11, 2020",Virginia,Danville,"8600 block of Mt Cross Rd",1,1,N/A
1702924,"June 11, 2020","New Jersey",Newark,"584 S 10th St",0,1,N/A
1702328,"June 11, 2020","South Carolina",Aiken,"600 block of Aldrich St",1,0,N/A
1702900,"June 11, 2020",Alabama,"Birmingham (Center Point)","2200 block of Greendale Cir",0,1,N/A
1702894,"June 11, 2020","New Jersey",Newark,"Brunswick St",0,1,N/A
1703859,"June 11, 2020",Nebraska,"North Platte",I-80,0,0,N/A
1702205,"June 11, 2020",Pennsylvania,Pittsburgh,"Bailey St",1,1,N/A
1702873,"June 11, 2020",Texas,"San Antonio","1308 Austin Hwy",0,0,N/A
1702617,"June 11, 2020",Alabama,Stevenson,"300 block of Ohio Ave",0,3,N/A
1705421,"June 11, 2020","New York",Buffalo,"Hazelwood Ave",0,1,N/A
1702853,"June 11, 2020",Tennessee,Memphis,"656 S Highland St",0,1,N/A
1702850,"June 11, 2020",Michigan,Detroit,"Beaconsfield St and Wade St",0,1,N/A
1702845,"June 11, 2020",Florida,"Belle Glade","400 block of S W Avenue C",1,0,N/A
1703677,"June 11, 2020",Kentucky,Hopkinsville,"300 block of Clearman St",0,0,N/A
1704503,"June 11, 2020",Colorado,Loveland,"2400 block of Dawn Ct",0,0,N/A
1702811,"June 11, 2020",Michigan,Detroit,N/A,0,1,N/A
1702677,"June 11, 2020",Kentucky,Jeff,"KY-7 and Ponderosa Dr",1,0,N/A
1704498,"June 11, 2020",Michigan,"Battle Creek","50 block of Bowen Ave",0,0,N/A
1704496,"June 11, 2020",Louisiana,"New Orleans","1300 block of Touro St",0,1,N/A
1703470,"June 11, 2020",Tennessee,Knoxville,"2310 E Magnolia Ave",1,0,N/A
1702693,"June 11, 2020",Kentucky,Louisville,"S 10th St and W Muhammad Ali Blvd",0,2,N/A
1703564,"June 11, 2020",Virginia,Collinsville,"106 South Creek Ct",0,1,N/A
1702701,"June 11, 2020",Kentucky,Lexington,"3380 Paris Pike",0,0,N/A
1702628,"June 11, 2020",Virginia,Portsmouth,"1100 block of Mt Vernon Ave",1,0,N/A
1702276,"June 11, 2020",Virginia,Richmond,"800 block of N 1st St",0,4,N/A
1703707,"June 11, 2020",Missouri,Joplin,"W 21st St and S Empire Ave",0,1,N/A
1703702,"June 11, 2020",Illinois,Decatur,"1100 block of N Warren St",0,1,N/A
1702726,"June 11, 2020",Arkansas,"North Little Rock","W 24th St and Parker St",0,1,N/A
1702826,"June 11, 2020",Michigan,Detroit,"19100 block of Helen St",2,0,N/A
1702775,"June 11, 2020","New York",Brooklyn,"50 Whitman Dr",0,1,N/A
1703688,"June 11, 2020","New York",Bronx,"947 Grant Ave",0,0,N/A
1702724,"June 11, 2020","New York","Corona (Queens)","115-13 148th St",0,1,N/A
1702274,"June 11, 2020","New York",Syracuse,"Mark Ave",0,1,N/A
1702601,"June 11, 2020",Illinois,Chicago,"8024 S Colfax Ave",1,0,N/A
1703662,"June 11, 2020",Texas,Beaumont,"6290 TX-347",0,0,N/A
1703229,"June 11, 2020",Illinois,Chicago,"7600 block of S Stewart Ave",0,2,N/A
1702460,"June 11, 2020",Illinois,Chicago,"1000 block of W 71st St",1,1,N/A
1703008,"June 11, 2020",Illinois,Chicago,"5300 W Race Ave",0,1,N/A
1703012,"June 11, 2020",Illinois,Chicago,"7549 S Kenwood Ave",0,1,N/A
1702720,"June 11, 2020",Illinois,Chicago,"1616 S Homan Ave",1,0,N/A
1702570,"June 11, 2020",California,Lancaster,"600 block of West Ave",1,0,N/A
1703605,"June 11, 2020",Colorado,"Colorado Springs","400 block of N 16th St",0,0,N/A
1702696,"June 11, 2020",Illinois,Freeport,"1200 block of S Oak Ave",1,0,N/A
1702286,"June 11, 2020",Virginia,Richmond,"2100 block of Accommodation St",0,2,N/A
1702284,"June 11, 2020",Virginia,Richmond,"1300 block of N 5th St",0,1,N/A
1702814,"June 11, 2020",Kentucky,Harrodsburg,"554 Bellows Mill Rd",0,1,N/A
1703583,"June 11, 2020",Massachusetts,Springfield,"Allendale St",0,0,N/A
1703580,"June 11, 2020",Nevada,Henderson,"6420 S Pecos Rd",0,0,N/A
1702614,"June 11, 2020",Texas,Kirbyville,"Co Rd 3038 and Co Rd 468",0,0,N/A
1703578,"June 11, 2020",Massachusetts,Boston,"9 Peacevale Rd",0,0,N/A
1704386,"June 11, 2020",Maryland,Frederick,"1600 block of Shookstown Rd",0,0,N/A
1702610,"June 11, 2020",Connecticut,Norwich,"Laurel Hill Ave",1,0,N/A
1703567,"June 11, 2020",Texas,"Corpus Christi","11641 Leopard St",1,0,N/A
1703182,"June 11, 2020",Connecticut,Norwalk,"540 Main Ave",1,0,N/A
1702185,"June 11, 2020","District of Columbia",Washington,"4700 block of Jay St NE",1,0,N/A
1703557,"June 11, 2020",Virginia,Riner,"3700 block of Childress Rd",0,0,N/A
1702762,"June 11, 2020",Arkansas,Delight,"114 Antioch St",0,1,N/A
